131	NA	590106
132	NA	590095
133	NA	509480
134	NA	532430
135	NA	532930
136	NA	532845
137	NA	512296
138	NA	500052
139	NA	503960
140	NA	500049
141	NA	500493
142	NA	505688
143	NA	500103
144	NA	500547
145	NA	590021
146	NA	523229
147	NA	532454
148	NA	526666
149	NA	500055
150	NA	500057
151	NA	531590
152	NA	532849
153	NA	500059
154	NA	532523
155	NA	500335
156	NA	500060
157	NA	517001
158	NA	532290
159	NA	532781
160	NA	531936
161	NA	526612
162	NA	532346
163	NA	500067
164	NA	523457
165	NA	501425
166	NA	500020
167	NA	532678
168	NA	500072
169	NA	505185
170	NA	500530
171	NA	500074
172	NA	500384
173	NA	532929
174	NA	500825
175	NA	532816
176	NA	532123
177	NA	514045
178	NA	532931
179	NA	532813
180	NA	532321
181	NA	532792
182	NA	532386
183	NA	532616
184	NA	532801
185	NA	511196
186	NA	532483
187	NA	513375
188	NA	500446
189	NA	500870
190	NA	519600
191	NA	500878
192	NA	532695
193	NA	532871
194	NA	532885
195	NA	517544
196	NA	500280
197	NA	500083
198	NA	532548
199	NA	500040
200	NA	532443
201	NA	500084
202	NA	500085
203	NA	506355
204	NA	500110
205	NA	521056
206	NA	590001
207	NA	532969
208	NA	511243
209	NA	505230
210	NA	532807
211	NA	532324
212	NA	500087
213	NA	532210
214	NA	506390
215	NA	523200
216	NA	505052
217	NA	517326
218	NA	500830
219	NA	532688
220	NA	531224
221	NA	532902
222	NA	500226
223	NA	531344
224	NA	532941
225	NA	512199
226	NA	506395
227	NA	532179
228	NA	508814
229	NA	512093
230	NA	532392
231	NA	526785
232	NA	532542
233	NA	500092
234	NA	500093
235	NA	526027
236	NA	500480
237	NA	532640
238	NA	532173
239	NA	532419
240	NA	523890
241	NA	500096
242	NA	532545
243	NA	500097
244	NA	532528
245	NA	511611
246	NA	502820
247	NA	523367
248	NA	500117
249	NA	590031
250	NA	532747
251	NA	502137
252	NA	532608
253	NA	532858
254	NA	500645
255	NA	532121
256	NA	532772
257	NA	511072
258	NA	500119
259	NA	532903
260	NA	511451
261	NA	500089
262	NA	503796
263	NA	532839
264	NA	532526
265	NA	532488
266	NA	532868
267	NA	522261
268	NA	512519
269	NA	\N
270	NA	500124
271	NA	523618
272	NA	590063
273	NA	532610
274	NA	532365
275	NA	505242
276	NA	500125
277	NA	590022
278	NA	532751
279	NA	532491
280	NA	532927
281	NA	532922
282	NA	532696
283	NA	505200
284	NA	523127
285	NA	500840
286	NA	523708
287	NA	532322
288	NA	505700
289	NA	500128
290	NA	526608
291	NA	522074
292	NA	590023
293	NA	531162
294	NA	504008
295	NA	532737
296	NA	532920
297	NA	532219
298	NA	532178
299	NA	531147
300	NA	532287
301	NA	532700
302	NA	530323
303	NA	500133
304	NA	500495
305	NA	532787
306	NA	500134
307	NA	500630
308	NA	500135
309	NA	532958
310	NA	532823
311	NA	521014
312	NA	531508
313	NA	508906
314	NA	532684
315	NA	532876
316	NA	532818
317	NA	532511
318	NA	500650
319	NA	500086
320	NA	590024
321	NA	505790
322	NA	532631
323	NA	532666
324	NA	531599
325	NA	500139
326	NA	500469
327	NA	505744
328	NA	532768
329	NA	526881
330	NA	500144
331	NA	500940
332	NA	500145
333	NA	532809
334	NA	532843
335	NA	500150
336	NA	532521
337	NA	\N
338	NA	\N
339	NA	\N
340	NA	\N
341	NA	\N
342	NA	\N
343	NA	\N
344	NA	532938
345	NA	507488
346	NA	505714
347	NA	532155
348	NA	532726
349	NA	509550
350	NA	532959
351	NA	513108
352	NA	526367
353	NA	521176
354	NA	500155
355	NA	501848
356	NA	509557
357	NA	532622
358	NA	532345
359	NA	532318
360	NA	\N
361	NA	530343
362	NA	503699
363	NA	532285
364	NA	532312
365	NA	500171
366	NA	511676
367	NA	507815
368	NA	590025
369	NA	532715
370	NA	504704
371	NA	500676
372	NA	500660
373	NA	532296
374	NA	532773
375	NA	532672
376	NA	532857
377	NA	500162
378	NA	532754
379	NA	509567
380	NA	532734
381	NA	500163
382	NA	532424
383	NA	500164
384	NA	532630
385	NA	532980
386	NA	526729
387	NA	532439
388	NA	531439
389	NA	532909
390	NA	532482
391	NA	509488
392	NA	500300
393	NA	500620
394	NA	532786
395	NA	501455
396	NA	526797
397	NA	506076
398	NA	511288
399	NA	532951
400	NA	500151
401	NA	532775
402	NA	500160
403	NA	500170
404	NA	532744
405	NA	509079
406	NA	522217
407	NA	530001
408	NA	524226
409	NA	500173
410	NA	523477
411	NA	517300
412	NA	500174
413	NA	532181
414	NA	500670
415	NA	512579
416	NA	518029
417	NA	500690
418	NA	532702
419	NA	506480
420	NA	532708
421	NA	532764
422	NA	509631
423	NA	532770
424	NA	500467
425	NA	517354
426	NA	532216
427	NA	517271
428	NA	500179
429	NA	532281
430	NA	500180
431	NA	532347
432	NA	505720
433	NA	519552
434	NA	500182
435	NA	532129
436	NA	522073
437	NA	524735
438	NA	532847
439	NA	500183
440	NA	500184
441	NA	514043
442	NA	503881
443	NA	500440
444	NA	505982
445	NA	500189
446	NA	\N
447	NA	500185
448	NA	509627
449	NA	500500
450	NA	500186
451	NA	500449
452	NA	500104
453	NA	500187
454	NA	500696
455	NA	500188
456	NA	523398
457	NA	526217
458	NA	500191
459	NA	522064
460	NA	517174
461	NA	\N
462	NA	500193
463	NA	526683
464	NA	532808
465	NA	532873
466	NA	500010
467	NA	532761
468	NA	532662
469	NA	532859
470	NA	509675
471	NA	500199
472	NA	500875
473	NA	532466
474	NA	532800
475	NA	500710
476	NA	532174
477	NA	532835
478	NA	531524
479	NA	531884
480	NA	532822
481	NA	507438
482	NA	505726
483	NA	500106
484	NA	532133
485	NA	517380
486	NA	511208
487	NA	532653
488	NA	517571
489	NA	532614
490	NA	590065
491	NA	532305
492	NA	524652
493	NA	530005
494	NA	509684
495	NA	500201
496	NA	532636
497	NA	532240
498	NA	532544
499	NA	532832
500	NA	532679
501	NA	532960
502	NA	532814
503	NA	509692
504	NA	500850
505	NA	504741
506	NA	530965
507	NA	532388
508	NA	532658
509	NA	500207
510	NA	532717
511	NA	532612
512	NA	532894
513	NA	532514
514	NA	532150
515	NA	532821
516	NA	532187
517	NA	532777
518	NA	509069
519	NA	500209
520	NA	532175
521	NA	532659
522	NA	531807
523	NA	500210
524	NA	532706
525	NA	532851
526	NA	512185
527	NA	524494
528	NA	532947
529	NA	532479
530	NA	500305
531	NA	509496
532	NA	523610
533	NA	507580
534	NA	532881
535	NA	530773
536	NA	506943
537	NA	532705
538	NA	507789
539	NA	532976
540	NA	512237
541	NA	500219
542	NA	532033
543	NA	532532
544	NA	532627
545	NA	532209
546	NA	520066
547	NA	509715
548	NA	524330
549	NA	522285
550	NA	590027
551	NA	514034
552	NA	532605
553	NA	500222
554	NA	524592
555	NA	523592
556	NA	532617
557	NA	532771
558	NA	511618
559	NA	511034
560	NA	532624
561	NA	500227
562	NA	500378
563	NA	532642
564	NA	532508
565	NA	532286
566	NA	532644
567	NA	500380
568	NA	532162
569	NA	530007
570	NA	532940
571	NA	523405
572	NA	522263
573	NA	513691
574	NA	500228
575	NA	530019
576	NA	532926
577	NA	513250
578	NA	532673
579	NA	526209
580	NA	532081
581	NA	524109
582	NA	500233
583	NA	521054
584	NA	532268
585	NA	522259
586	NA	522287
587	NA	513509
588	NA	526668
589	NA	532741
590	NA	506525
591	NA	500165
592	NA	532652
593	NA	590003
594	NA	531687
595	NA	532925
596	NA	532899
597	NA	590041
598	NA	590066
599	NA	533192
600	NA	532291
601	NA	532714
602	NA	517569
603	NA	532686
604	NA	507180
605	NA	502937
606	NA	532732
607	NA	\N
608	NA	504269
609	NA	531892
610	NA	505190
611	NA	532967
612	NA	500241
613	NA	533293
614	NA	531269
615	NA	532942
616	NA	512559
617	NA	532924
618	NA	524280
619	NA	590097
620	NA	500247
621	NA	590107
623	NA	530299
625	NA	532901
626	NA	532400
627	NA	532889
628	NA	530813
629	NA	522173
630	NA	500249
631	NA	526947
632	NA	519570
633	NA	500252
634	NA	506079
635	NA	590069
636	NA	513605
637	NA	532778
638	NA	506222
639	NA	500510
640	NA	532019
641	NA	500250
642	NA	530273
643	NA	500253
644	NA	590096
645	NA	517518
646	NA	500254
647	NA	507870
648	NA	500255
649	NA	532341
650	NA	532740
651	NA	532783
652	NA	532796
653	NA	532537
654	NA	517206
655	NA	500257
656	NA	500259
657	NA	531528
658	NA	532440
659	NA	515093
660	NA	531497
661	NA	500260
662	NA	532168
663	NA	524000
664	NA	532896
665	NA	500108
666	NA	500266
667	NA	500265
668	NA	532720
669	NA	500520
670	NA	532756
671	NA	532313
672	NA	504823
673	NA	532728
674	NA	502995
675	NA	532906
676	NA	513269
677	NA	532932
678	NA	500268
679	NA	530011
680	NA	502157
681	NA	532637
682	NA	516007
683	NA	500109
684	NA	505324
685	NA	\N
686	NA	531642
687	NA	524404
688	NA	532500
689	NA	523704
690	NA	524794
691	NA	500271
692	NA	532613
693	NA	532907
694	NA	532852
695	NA	532654
696	NA	532629
697	NA	530435
698	NA	532408
699	NA	532865
700	NA	532307
701	NA	526235
702	NA	500126
703	NA	532850
704	NA	523886
705	NA	532494
706	NA	532416
707	NA	532539
708	NA	532819
709	NA	500279
710	NA	526642
711	NA	522241
712	NA	513446
713	NA	524084
714	NA	532621
715	NA	500288
716	NA	500289
717	NA	517140
718	NA	517334
719	NA	532892
720	NA	501343
721	NA	526299
722	NA	500290
723	NA	532376
724	NA	532553
725	NA	532650
726	NA	532820
727	NA	532097
728	NA	500460
729	NA	532357
730	NA	532921
731	NA	520059
732	NA	520043
733	NA	519323
734	NA	515037
735	NA	500292
736	NA	500294
737	NA	500075
738	NA	532895
739	NA	521109
740	NA	532952
741	NA	519136
742	NA	523391
743	NA	500296
744	NA	532256
745	NA	532641
746	NA	524816
747	NA	532234
748	NA	523630
749	NA	513179
750	NA	513023
751	NA	532504
752	NA	508989
753	NA	502168
754	NA	532529
755	NA	532649
756	NA	532864
757	NA	504112
758	NA	\N
759	NA	500301
760	NA	505355
761	NA	532860
762	NA	532798
763	NA	513683
764	NA	590028
765	NA	500302
766	NA	590103
767	NA	590104
768	NA	500304
769	NA	532541
770	NA	523385
771	NA	504058
772	NA	500308
773	NA	532789
774	NA	532722
775	NA	532854
776	NA	532698
777	NA	526371
778	NA	500730
779	NA	532481
780	NA	519528
781	NA	590057
782	NA	530605
783	NA	500310
784	NA	530367
785	NA	503780
786	NA	532555
787	NA	500311
788	NA	531209
789	NA	532051
790	NA	502165
791	NA	500312
792	NA	500313
793	NA	520021
794	NA	532880
795	NA	532882
796	NA	532944
797	NA	517536
798	NA	532391
799	NA	532837
800	NA	524372
801	NA	517195
802	NA	504879
803	NA	530365
804	NA	531167
805	NA	502420
806	NA	500315
807	NA	500314
808	NA	532817
809	NA	533462
810	NA	517230
811	NA	532827
812	NA	531349
813	NA	531816
814	NA	523574
815	NA	509820
816	NA	507970
817	NA	532606
818	NA	500323
819	NA	532780
820	NA	531120
821	NA	526381
822	NA	532517
823	NA	514326
824	NA	532676
825	NA	500327
826	NA	526562
827	NA	523260
828	NA	503031
829	NA	530381
830	NA	532522
831	NA	500680
832	NA	506590
833	NA	517296
834	NA	500331
835	NA	514300
836	NA	532949
837	NA	532979
838	NA	513519
839	NA	523648
840	NA	532739
841	NA	532366
842	NA	532803
843	NA	504288
844	NA	532254
845	NA	524051
846	NA	532460
847	NA	532810
848	NA	532898
849	NA	522205
850	NA	531746
851	NA	506022
852	NA	532718
853	NA	532934
854	NA	523539
855	NA	\N
856	NA	500540
857	NA	526109
858	NA	532748
859	NA	500337
860	NA	500338
861	NA	532675
862	NA	532387
863	NA	500459
864	NA	532647
865	NA	526801
866	NA	590108
867	NA	532524
868	NA	509220
869	NA	516092
870	NA	506618
871	NA	532693
872	NA	532461
873	NA	500344
874	NA	532891
875	NA	532689
876	NA	532791
877	NA	590099
878	NA	532866
879	NA	532735
880	NA	517447
881	NA	590070
882	NA	532692
883	NA	532497
884	NA	500339
885	NA	530699
886	NA	532826
887	NA	531500
888	NA	500354
889	NA	532665
890	NA	500355
891	NA	500356
892	NA	532369
893	NA	532370
894	NA	532527
895	NA	532690
896	NA	507490
897	NA	500359
898	NA	532661
899	NA	505800
900	NA	524230
901	NA	520111
902	NA	500330
903	NA	532805
904	NA	515018
905	NA	532106
906	NA	500111
907	NA	532712
908	NA	590100
909	NA	523445
910	NA	500325
911	NA	500390
912	NA	532709
913	NA	532743
914	NA	532939
915	NA	532915
916	NA	532923
917	NA	532687
918	NA	505368
919	NA	520008
920	NA	532731
921	NA	500366
922	NA	532869
923	NA	532699
924	NA	517056
925	NA	532983
926	NA	500350
927	NA	509020
928	NA	500368
929	NA	532785
930	NA	532955
931	NA	513583
932	NA	514304
933	NA	590102
934	NA	532604
935	NA	524446
936	NA	532710
937	NA	502090
938	NA	532543
939	NA	507315
940	NA	532713
941	NA	500370
942	NA	511630
943	NA	500372
944	NA	526725
945	NA	514234
946	NA	526521
947	NA	500375
948	NA	530073
949	NA	519260
950	NA	532163
951	NA	526885
952	NA	532663
953	NA	526093
954	NA	500376
955	NA	524667
956	NA	526807
957	NA	532886
958	NA	530075
959	NA	500295
960	NA	502450
961	NA	513436
962	NA	522034
963	NA	511413
964	NA	524552
965	NA	523598
966	NA	511108
967	NA	532776
968	NA	522175
969	NA	532638
970	NA	532793
971	NA	500387
972	NA	\N
973	NA	513349
974	NA	532310
975	NA	532670
976	NA	523236
977	NA	516016
978	NA	520151
979	NA	526049
980	NA	532498
981	NA	532945
982	NA	511218
983	NA	517411
984	NA	506460
985	NA	520086
986	NA	500550
987	NA	521194
988	NA	507446
989	NA	523838
990	NA	532877
991	NA	502742
992	NA	502455
993	NA	532961
994	NA	500472
995	NA	532143
996	NA	532815
997	NA	524160
998	NA	532784
999	NA	532293
1000	NA	532725
1001	NA	532956
1002	NA	521034
1003	NA	531548
1004	NA	520057
1005	NA	532221
1006	NA	532452
1007	NA	532218
1008	NA	521082
1009	NA	590030
1010	NA	517214
1011	NA	\N
1012	NA	532842
1013	NA	523756
1014	NA	503806
1016	NA	524410
1017	NA	530943
1018	NA	517556
1019	NA	530017
1020	NA	516022
1021	NA	500112
1022	NA	512531
1023	NA	500113
1024	NA	513262
1025	NA	506059
1026	NA	512299
1027	NA	530759
1028	NA	500900
1029	NA	532374
1030	NA	513151
1031	NA	532730
1032	NA	532531
1033	NA	507892
1034	NA	532348
1035	NA	500402
1036	NA	517168
1037	NA	506655
1038	NA	517224
1039	NA	504807
1040	NA	532872
1041	NA	524715
1042	NA	532733
1043	NA	590072
1044	NA	500403
1045	NA	590071
1046	NA	500404
1047	NA	532711
1048	NA	521180
1049	NA	532509
1050	NA	509930
1051	NA	532904
1052	NA	500405
1053	NA	531934
1054	NA	531102
1055	NA	513597
1056	NA	517530
1057	NA	532516
1058	NA	500336
1059	NA	521022
1060	NA	521200
1061	NA	532782
1062	NA	530239
1063	NA	532667
1064	NA	500407
1065	NA	505192
1066	NA	532276
1067	NA	514142
1068	NA	507785
1069	NA	532390
1070	NA	532890
1071	NA	505160
1072	NA	531426
1073	NA	500777
1074	NA	523419
1075	NA	532790
1076	NA	532738
1077	NA	500770
1078	NA	532301
1079	NA	500483
1080	NA	532540
1081	NA	500408
1082	NA	501301
1083	NA	513434
1084	NA	500570
1085	NA	500400
1086	NA	513010
1087	NA	500470
1088	NA	500800
1089	NA	532371
1090	NA	501242
1091	NA	532755
1092	NA	505397
1093	NA	532804
1094	NA	532358
1095	NA	532299
1096	NA	505400
1097	NA	500019
1098	NA	532180
1099	NA	504580
1100	NA	507260
1101	NA	503100
1102	NA	503169
1103	NA	504966
1104	NA	530199
1105	NA	500411
1106	NA	507450
1107	NA	500412
1108	NA	500413
1109	NA	590005
1110	NA	505196
1111	NA	532856
1112	NA	511559
1113	NA	522113
1114	NA	532375
1115	NA	532966
1116	NA	500114
1117	NA	531830
1118	NA	500418
1119	NA	500420
1120	NA	532779
1121	NA	526650
1122	NA	532928
1123	NA	511820
1124	NA	532812
1125	NA	500251
1126	NA	531675
1127	NA	517562
1128	NA	532356
1129	NA	517506
1130	NA	504973
1131	NA	532691
1132	NA	532948
1133	NA	532515
1134	NA	532513
1135	NA	532343
1136	NA	509243
1137	NA	500464
1138	NA	532505
1139	NA	500148
1140	NA	532538
1141	NA	506690
1142	NA	532477
1143	NA	532646
1144	NA	507878
1145	NA	507458
1146	NA	512070
1147	NA	532432
1148	NA	532746
1149	NA	504212
1150	NA	530505
1151	NA	532398
1152	NA	517146
1153	NA	590101
1154	NA	513216
1155	NA	532729
1156	NA	532619
1157	NA	532953
1158	NA	507880
1159	NA	532156
1160	NA	511431
1161	NA	532389
1162	NA	500945
1163	NA	\N
1164	NA	500439
1165	NA	514175
1166	NA	502986
1167	NA	532917
1168	NA	500465
1169	NA	523261
1170	NA	526953
1171	NA	520113
1172	NA	523796
1173	NA	511389
1174	NA	\N
1175	NA	532401
1176	NA	532677
1177	NA	524394
1178	NA	517015
1179	NA	532721
1180	NA	509055
1181	NA	532411
1182	NA	532618
1183	NA	532867
1184	NA	590038
1185	NA	532660
1186	NA	511333
1187	NA	532757
1188	NA	500575
1189	NA	509966
1190	NA	\N
1191	NA	507410
1192	NA	524212
1193	NA	517498
1194	NA	523011
1195	NA	532144
1196	NA	514162
1197	NA	505412
1198	NA	500444
1199	NA	590073
1200	NA	519224
1201	NA	514348
1202	NA	507685
1203	NA	532795
1204	NA	532300
1205	NA	500095
1206	NA	532788
1207	NA	590013
1208	NA	532648
1209	NA	506720
1210	NA	505537
1211	NA	532794
1212	NA	531845
1213	NA	517164
1214	NA	532298
1215	NA	504067
1216	NA	531404
1217	NA	521163
1218	NA	512587
1219	NA	500780
1220	NA	532883
1221	NA	511718
1222	NA	507552
1223	NA	511716
1224	NA	511714
1225	NA	511712
1226	NA	511710
1227	NA	512301
1228	NA	513039
1229	NA	511706
1230	NA	512309
1231	NA	511702
1232	NA	512307
1233	NA	511704
1234	NA	512305
1235	NA	512303
1236	NA	511700
1237	NA	512313
1238	NA	512311
1239	NA	513043
1240	NA	513041
1241	NA	512317
1242	NA	512319
1243	NA	513059
1244	NA	512321
1245	NA	512327
1246	NA	512329
1247	NA	512335
1248	NA	512332
1249	NA	513063
1250	NA	513062
1251	NA	521003
1252	NA	507598
1253	NA	511758
1254	NA	511756
1255	NA	511754
1256	NA	521009
1257	NA	521005
1258	NA	521012
1259	NA	513077
1260	NA	511762
1261	NA	500790
1262	NA	511760
1263	NA	511748
1264	NA	511742
1265	NA	521018
1266	NA	521016
1267	NA	521024
1268	NA	513081
1269	NA	511750
1270	NA	511752
1271	NA	511734
1272	NA	511738
1273	NA	511736
1274	NA	521026
1275	NA	521028
1276	NA	521030
1277	NA	513097
1278	NA	501756
1279	NA	521036
1280	NA	511740
1281	NA	511720
1282	NA	511722
1283	NA	511724
1284	NA	511726
1285	NA	511728
1286	NA	521038
1287	NA	521046
1288	NA	511730
1289	NA	512389
1290	NA	512383
1291	NA	502823
1292	NA	521058
1293	NA	512381
1294	NA	510245
1295	NA	521052
1296	NA	521048
1297	NA	512399
1298	NA	512397
1299	NA	512393
1300	NA	502813
1301	NA	521068
1302	NA	521062
1303	NA	524800
1304	NA	524802
1305	NA	524806
1306	NA	524808
1307	NA	521072
1308	NA	524820
1309	NA	521074
1310	NA	524814
1311	NA	502850
1312	NA	524812
1313	NA	524810
1314	NA	524818
1315	NA	521080
1316	NA	524830
1317	NA	521086
1318	NA	521088
1319	NA	524826
1320	NA	524828
1321	NA	524822
1322	NA	507506
1323	NA	521099
1324	NA	502865
1325	NA	521097
1326	NA	521095
1327	NA	512345
1328	NA	521093
1329	NA	507508
1330	NA	512344
1331	NA	521092
1332	NA	512341
1333	NA	521090
1334	NA	507517
1335	NA	507514
1336	NA	512337
1337	NA	507515
1338	NA	502873
1339	NA	502856
1340	NA	507518
1341	NA	512355
1342	NA	512357
1343	NA	512351
1344	NA	512353
1345	NA	507522
1346	NA	507525
1347	NA	507526
1348	NA	512347
1349	NA	507528
1350	NA	512349
1351	NA	507520
1352	NA	512361
1353	NA	512367
1354	NA	512365
1355	NA	512359
1356	NA	507530
1357	NA	508664
1358	NA	502893
1359	NA	512371
1360	NA	512375
1361	NA	512377
1362	NA	512379
1363	NA	512369
1364	NA	507543
1365	NA	508671
1366	NA	508670
1367	NA	502880
1368	NA	531799
1369	NA	530669
1370	NA	532897
1371	NA	530667
1372	NA	531796
1373	NA	531795
1374	NA	530665
1375	NA	524768
1376	NA	531797
1377	NA	530663
1378	NA	505300
1379	NA	505302
1380	NA	504132
1381	NA	526189
1382	NA	526185
1383	NA	523244
1384	NA	526187
1385	NA	524774
1386	NA	523246
1387	NA	526181
1388	NA	524772
1389	NA	523240
1390	NA	524770
1391	NA	523242
1392	NA	530655
1393	NA	530657
1394	NA	531788
1395	NA	531787
1396	NA	530651
1397	NA	524756
1398	NA	531786
1399	NA	531785
1400	NA	524758
1401	NA	531784
1402	NA	531793
1403	NA	524762
1404	NA	531794
1405	NA	526197
1406	NA	531791
1407	NA	530661
1408	NA	524764
1409	NA	531792
1410	NA	526195
1411	NA	523232
1412	NA	531790
1413	NA	526193
1414	NA	524760
1415	NA	523230
1416	NA	526191
1417	NA	531774
1418	NA	531773
1419	NA	530643
1420	NA	505320
1421	NA	531775
1422	NA	524788
1423	NA	531778
1424	NA	531777
1425	NA	530647
1426	NA	531779
1427	NA	530645
1428	NA	509805
1429	NA	524790
1430	NA	522650
1431	NA	523263
1432	NA	524792
1433	NA	531780
1434	NA	523267
1435	NA	524798
1436	NA	531782
1437	NA	531783
1438	NA	524796
1439	NA	531765
1440	NA	524778
1441	NA	531764
1442	NA	531763
1443	NA	530631
1444	NA	523248
1445	NA	531762
1446	NA	531769
1447	NA	530633
1448	NA	531768
1449	NA	530635
1450	NA	530637
1451	NA	503092
1452	NA	524780
1453	NA	523252
1454	NA	531771
1455	NA	524784
1456	NA	531772
1457	NA	524786
1458	NA	531770
1459	NA	505343
1460	NA	530629
1461	NA	530627
1462	NA	530625
1463	NA	524729
1464	NA	530623
1465	NA	532853
1466	NA	524727
1467	NA	530621
1468	NA	532855
1469	NA	524725
1470	NA	524723
1471	NA	524731
1472	NA	523289
1473	NA	523285
1474	NA	532861
1475	NA	523283
1476	NA	530619
1477	NA	524719
1478	NA	530615
1479	NA	505336
1480	NA	530617
1481	NA	530611
1482	NA	532863
1483	NA	524717
1484	NA	532862
1485	NA	524711
1486	NA	505330
1487	NA	506461
1488	NA	524721
1489	NA	523277
1490	NA	502901
1491	NA	532870
1492	NA	530607
1493	NA	509845
1494	NA	530609
1495	NA	524746
1496	NA	532879
1497	NA	532874
1498	NA	530603
1499	NA	530601
1500	NA	524748
1501	NA	506490
1502	NA	524754
1503	NA	524752
1504	NA	509839
1505	NA	505358
1506	NA	509835
1507	NA	506485
1508	NA	532887
1509	NA	524737
1510	NA	509830
1511	NA	515435
1512	NA	532884
1513	NA	532893
1514	NA	502920
1515	NA	523295
1516	NA	524741
1517	NA	524743
1518	NA	524742
1519	NA	511670
1520	NA	511674
1521	NA	511672
1522	NA	531714
1523	NA	505382
1524	NA	503001
1525	NA	531713
1526	NA	531712
1527	NA	505380
1528	NA	531710
1529	NA	505385
1530	NA	532811
1531	NA	511668
1532	NA	511666
1533	NA	531719
1534	NA	531718
1535	NA	531717
1536	NA	531716
1537	NA	531715
1538	NA	526115
1539	NA	511680
1540	NA	526117
1541	NA	511682
1542	NA	526111
1543	NA	511684
1544	NA	526113
1545	NA	503956
1546	NA	501815
1547	NA	531701
1548	NA	531700
1549	NA	531703
1550	NA	532824
1551	NA	532825
1552	NA	531709
1553	NA	532829
1554	NA	511678
1555	NA	531705
1556	NA	531704
1557	NA	509854
1558	NA	531707
1559	NA	531706
1560	NA	526125
1561	NA	511652
1562	NA	526123
1563	NA	511650
1564	NA	501827
1565	NA	503968
1566	NA	532836
1567	NA	532833
1568	NA	532834
1569	NA	526119
1570	NA	511648
1571	NA	509887
1572	NA	511646
1573	NA	511644
1574	NA	532838
1575	NA	506457
1576	NA	526133
1577	NA	511662
1578	NA	511664
1579	NA	526137
1580	NA	526139
1581	NA	511660
1582	NA	501831
1583	NA	501833
1584	NA	503978
1585	NA	503976
1586	NA	532844
1587	NA	532846
1588	NA	509870
1589	NA	503015
1590	NA	532841
1591	NA	503982
1592	NA	509874
1593	NA	511658
1594	NA	506446
1595	NA	511654
1596	NA	511656
1597	NA	531761
1598	NA	531760
1599	NA	526143
1600	NA	526141
1601	NA	513005
1602	NA	526147
1603	NA	513002
1604	NA	526145
1605	NA	504176
1606	NA	531759
1607	NA	531757
1608	NA	531758
1609	NA	531755
1610	NA	503046
1611	NA	531756
1612	NA	531753
1613	NA	531754
1614	NA	531751
1615	NA	531752
1616	NA	531750
1617	NA	526159
1618	NA	526155
1619	NA	531748
1620	NA	531744
1621	NA	531745
1622	NA	531747
1623	NA	509895
1624	NA	531740
1625	NA	531741
1626	NA	530697
1627	NA	531742
1628	NA	531743
1629	NA	530695
1630	NA	526161
1631	NA	523221
1632	NA	530691
1633	NA	526165
1634	NA	530693
1635	NA	523222
1636	NA	526163
1637	NA	526169
1638	NA	511696
1639	NA	526167
1640	NA	511694
1641	NA	511692
1642	NA	511690
1643	NA	531739
1644	NA	513018
1645	NA	506414
1646	NA	531737
1647	NA	531738
1648	NA	511688
1649	NA	531731
1650	NA	530685
1651	NA	523218
1652	NA	531730
1653	NA	531735
1654	NA	530689
1655	NA	531736
1656	NA	531733
1657	NA	526171
1658	NA	526173
1659	NA	530683
1660	NA	530681
1661	NA	526177
1662	NA	513012
1663	NA	526179
1664	NA	513017
1665	NA	531726
1666	NA	531727
1667	NA	506405
1668	NA	504184
1669	NA	531728
1670	NA	531729
